,time,master,worker
0,1673452771368.695,6041.396,10869.892
1,1673452756347.4194,6046.236,11333.16
2,1673452741315.6365,6036.616,10821.184
3,1673452726292.4128,6012.48,11320.648
4,1673452711254.4702,6073.5,10799.668
5,1673452696219.518,6072.068,11348.64
6,1673452681185.009,6061.42,10757.964
7,1673452666150.421,6094.38,11254.752
8,1673452651115.309,6095.272,10779.416
9,1673452636091.4514,6092.764,11292.952
10,1673452621055.462,6099.588,10694.808
11,1673452606025.7544,6124.108,11339.464
12,1673452590991.107,6094.644,10810.352
13,1673452575954.9717,6094.128,11318.424
14,1673452560918.7708,6090.268,11477.332
15,1673452545884.4346,6019.416,11234.064
