,time,avg,replicas,for pod
0,1673452546016.8057,66.292,2,"[29.032, 37.26]"
1,1673452561167.2185,65.904,2,"[28.62, 37.284]"
2,1673452576317.143,101.612,3,"[33.972, 30.06, 37.58]"
3,1673452591473.9329,103.78800000000001,3,"[36.976, 29.888, 36.924]"
4,1673452606620.6135,28.66,1,[28.66]
5,1673452621775.924,32.58,1,[32.58]
6,1673452636927.0872,31.5,1,[31.5]
7,1673452652073.6968,54.248000000000005,2,"[29.78, 24.468]"
8,1673452667272.9268,66.536,2,"[29.808, 36.728]"
9,1673452682433.4724,91.70400000000001,3,"[25.32, 29.44, 36.944]"
10,1673452697589.6025,126.524,4,"[32.168, 27.436, 29.852, 37.068]"
11,1673452712747.235,37.324,1,[37.324]
12,1673452727918.2585,37.764,1,[37.764]
13,1673452743071.2104,66.52,2,"[38.284, 28.236]"
14,1673452758223.988,66.268,2,"[37.98, 28.288]"
