,time,observed
0,1671701417529.0195,2
1,1671701432696.5347,1
2,1671701447861.0396,3
3,1671701463020.986,7
4,1671701478234.5176,14
5,1671701493425.3047,1
6,1671701508651.4414,1
7,1671701523828.1255,5
8,1671701539020.926,10
9,1671701554221.001,18
10,1671701569407.689,1
11,1671701584584.6855,1
12,1671701599793.2026,5
13,1671701614986.8225,10
14,1671701630154.6401,1
