,time,avg,replicas,for pod
0,1672486779388.1023,36.824,1,[36.824]
1,1672486794573.9053,38.112,1,[38.112]
2,1672486809743.0122,38.484,1,[38.484]
3,1672486824926.5007,67.5,2,"[28.628, 38.872]"
4,1672486840108.0598,65.768,2,"[28.312, 37.456]"
5,1672486855279.2407,94.172,3,"[28.408, 37.456, 28.308]"
6,1672486870474.388,37.848,1,[37.848]
7,1672486885655.5059,37.38,1,[37.38]
8,1672486900835.6272,65.78399999999999,2,"[37.544, 28.24]"
9,1672486916003.281,98.79599999999999,3,"[37.168, 32.336, 29.292]"
10,1672486931225.6587,102.888,3,"[37.76, 36.02, 29.108]"
11,1672486946401.7358,104.792,3,"[37.76, 38.156, 28.876]"
12,1672486961584.6924,131.264,4,"[37.22, 37.096, 27.864, 29.084]"
13,1672486976765.4087,161.67999999999998,5,"[30.064, 37.512, 37.096, 28.492, 28.516]"
14,1672486991944.3508,28.748,1,[28.748]
