,time,avg,replicas,for pod
0,1672650818668.7227,39.270243,1,[39.270243]
1,1672650833843.7544,186.610746,5,"[44.795522, 34.306972, 50.043959, 29.747541, 27.716752]"
2,1672650849015.5603,48.377208,1,[48.377208]
3,1672650864196.973,46.075874,1,[46.075874]
4,1672650879398.2737,50.244252,1,[50.244252]
5,1672650894566.9946,66.457667,2,"[16.80142, 49.656247]"
6,1672650909744.7783,75.408625,2,"[25.410751, 49.997874]"
7,1672650924919.5925,119.032104,3,"[21.244056, 49.997874, 47.790174]"
8,1672650940096.2104,112.03942699999999,3,"[18.180036, 48.54744, 45.311951]"
9,1672650955267.69,104.475994,3,"[22.049229, 41.176775, 41.24999]"
10,1672650970437.9133,135.02649100000002,4,"[30.335648, 39.170203, 25.71275, 39.80789]"
11,1672650985613.594,14.064848,1,[14.064848]
12,1672651000788.0947,49.767329,1,[49.767329]
13,1672651016011.832,45.805296,1,[45.805296]
14,1672651031182.0203,1.718306,1,[1.718306]
