,time,avg,replicas,for pod
0,1671873601930.2166,68.916,2,"[30.212, 38.704]"
1,1671873617103.9116,68.644,2,"[29.636, 39.008]"
2,1671873632281.5662,68.72800000000001,2,"[29.984, 38.744]"
3,1671873647480.4028,97.792,3,"[31.096, 38.548, 28.148]"
4,1671873662654.4443,103.892,3,"[30.128, 37.728, 36.036]"
5,1671873677836.3328,30.268,1,[30.268]
6,1671873693016.933,31.256,1,[31.256]
7,1671873708193.6172,0.0,0,[]
8,1671873723373.2522,30.6,1,[30.6]
9,1671873738547.1697,31.772,1,[31.772]
10,1671873753719.915,31.236,1,[31.236]
11,1671873768894.7688,65.45599999999999,2,"[35.876, 29.58]"
12,1671873784064.8794,30.784,1,[30.784]
13,1671873799235.3135,32.328,1,[32.328]
14,1671873814405.3982,32.192,1,[32.192]
